provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.saml_attribute_transform_jsonata,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.scopes,sdkv2,Set,true,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.scopes.Elem,sdkv2,String,false,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.sp_entity_id,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.saas_app.Elem.sso_endpoint,sdkv2,String,false,false,true,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.same_site_cookie_attribute,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication,sdkv2,List,true,false,false,false,1,0,,<nil>,auto,,,,,
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.authorization_url,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.token",,,"scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.client_id,scim_config.0.authentication.0.token_url",
cloudflare,5.0.0-alpha.0+dev,cloudflare.cloudflare_access_application.scim_config.Elem.authentication.Elem.client_id,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,"scim_config.0.authentication.0.user,scim_config.0.authentication.0.password,scim_config.0.authentication.0.token",,,"scim_config.0.authentication.0.client_secret,scim_config.0.authentication.0.authorization_url,scim_config.0.authentication.0.token_url",
