provider,version,path,implementation,type,optional,required,computed,forceNew,maxItems,minItems,deprecated,default,configMode,conflictsWith,exactlyOneOf,atLeastOneOf,requiredWith,defaultFunc
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.egress.Elem.type,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env,sdkv2,Set,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.key,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.key,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.scope,sdkv2,String,true,false,false,false,0,0,,RUN_AND_BUILD_TIME,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.scope,sdkv2,String,true,false,false,false,0,0,,RUN_AND_BUILD_TIME,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.type,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.type,sdkv2,String,true,false,true,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.value,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.env.Elem.value,sdkv2,String,true,false,false,false,0,0,,<nil>,auto,,,,,
digitalocean,4.0.0-alpha.0+dev,digitalocean.digitalocean_app.spec.Elem.features,sdkv2,Set,true,false,true,false,0,0,,<nil>,auto,,,,,
